payroll_id,emp_id,pay_month,bonus,deductions,net_salary
4764,397,2025-12-01,5764,909,121004
4765,398,2025-01-01,1398,899,116865
4766,398,2025-02-01,1796,900,117262
4767,398,2025-03-01,2194,901,117659
4768,398,2025-04-01,2592,902,118056
4769,398,2025-05-01,2990,903,118453
4770,398,2025-06-01,3388,904,118850
4771,398,2025-07-01,3786,905,119247
4772,398,2025-08-01,4184,906,119644
4773,398,2025-09-01,4582,907,120041
4774,398,2025-10-01,4980,908,120438
4775,398,2025-11-01,5378,909,120835
4776,398,2025-12-01,5776,910,121232
4777,399,2025-01-01,1399,900,117082
4778,399,2025-02-01,1798,901,117480
4779,399,2025-03-01,2197,902,117878
4780,399,2025-04-01,2596,903,118276
4781,399,2025-05-01,2995,904,118674
4782,399,2025-06-01,3394,905,119072
4783,399,2025-07-01,3793,906,119470
4784,399,2025-08-01,4192,907,119868
4785,399,2025-09-01,4591,908,120266
4786,399,2025-10-01,4990,909,120664
4787,399,2025-11-01,5389,910,121062
4788,399,2025-12-01,5788,911,121460
4789,400,2025-01-01,1400,901,117299
4790,400,2025-02-01,1800,902,117698
4791,400,2025-03-01,2200,903,118097
4792,400,2025-04-01,2600,904,118496
4793,400,2025-05-01,3000,905,118895
4794,400,2025-06-01,3400,906,119294
4795,400,2025-07-01,3800,907,119693
4796,400,2025-08-01,4200,908,120092
4797,400,2025-09-01,4600,909,120491
4798,400,2025-10-01,5000,910,120890
4799,400,2025-11-01,5400,911,121289
4800,400,2025-12-01,5800,912,121688
4801,401,2025-01-01,1401,902,117516
4802,401,2025-02-01,1802,903,117916
4803,401,2025-03-01,2203,904,118316
4804,401,2025-04-01,2604,905,118716
4805,401,2025-05-01,3005,906,119116
4806,401,2025-06-01,3406,907,119516
4807,401,2025-07-01,3807,908,119916
4808,401,2025-08-01,4208,909,120316
4809,401,2025-09-01,4609,910,120716
4810,401,2025-10-01,5010,911,121116
4811,401,2025-11-01,5411,912,121516
4812,401,2025-12-01,5812,913,121916
4813,402,2025-01-01,1402,903,117733
4814,402,2025-02-01,1804,904,118134
4815,402,2025-03-01,2206,905,118535
4816,402,2025-04-01,2608,906,118936
4817,402,2025-05-01,3010,907,119337
4818,402,2025-06-01,3412,908,119738
4819,402,2025-07-01,3814,909,120139
4820,402,2025-08-01,4216,910,120540
4821,402,2025-09-01,4618,911,120941
4822,402,2025-10-01,5020,912,121342
4823,402,2025-11-01,5422,913,121743
4824,402,2025-12-01,5824,914,122144
4825,403,2025-01-01,1403,904,117950
4826,403,2025-02-01,1806,905,118352
4827,403,2025-03-01,2209,906,118754
4828,403,2025-04-01,2612,907,119156
4829,403,2025-05-01,3015,908,119558
4830,403,2025-06-01,3418,909,119960
4831,403,2025-07-01,3821,910,120362
4832,403,2025-08-01,4224,911,120764
4833,403,2025-09-01,4627,912,121166
4834,403,2025-10-01,5030,913,121568
4835,403,2025-11-01,5433,914,121970
4836,403,2025-12-01,5836,915,122372
4837,404,2025-01-01,1404,905,118167
4838,404,2025-02-01,1808,906,118570
4839,404,2025-03-01,2212,907,118973
4840,404,2025-04-01,2616,908,119376
4841,404,2025-05-01,3020,909,119779
4842,404,2025-06-01,3424,910,120182
4843,404,2025-07-01,3828,911,120585
4844,404,2025-08-01,4232,912,120988
4845,404,2025-09-01,4636,913,121391
4846,404,2025-10-01,5040,914,121794
4847,404,2025-11-01,5444,915,122197
4848,404,2025-12-01,5848,916,122600
4849,405,2025-01-01,1405,906,118384
4850,405,2025-02-01,1810,907,118788
4851,405,2025-03-01,2215,908,119192
4852,405,2025-04-01,2620,909,119596
4853,405,2025-05-01,3025,910,120000
4854,405,2025-06-01,3430,911,120404
4855,405,2025-07-01,3835,912,120808
4856,405,2025-08-01,4240,913,121212
4857,405,2025-09-01,4645,914,121616
4858,405,2025-10-01,5050,915,122020
4859,405,2025-11-01,5455,916,122424
4860,405,2025-12-01,5860,917,122828
4861,406,2025-01-01,1406,907,118601
4862,406,2025-02-01,1812,908,119006
4863,406,2025-03-01,2218,909,119411
4864,406,2025-04-01,2624,910,119816
4865,406,2025-05-01,3030,911,120221
4866,406,2025-06-01,3436,912,120626
4867,406,2025-07-01,3842,913,121031
4868,406,2025-08-01,4248,914,121436
4869,406,2025-09-01,4654,915,121841
4870,406,2025-10-01,5060,916,122246
4871,406,2025-11-01,5466,917,122651
4872,406,2025-12-01,5872,918,123056
4873,407,2025-01-01,1407,908,118818
4874,407,2025-02-01,1814,909,119224
4875,407,2025-03-01,2221,910,119630
4876,407,2025-04-01,2628,911,120036
4877,407,2025-05-01,3035,912,120442
4878,407,2025-06-01,3442,913,120848
4879,407,2025-07-01,3849,914,121254
4880,407,2025-08-01,4256,915,121660
4881,407,2025-09-01,4663,916,122066
4882,407,2025-10-01,5070,917,122472
4883,407,2025-11-01,5477,918,122878
4884,407,2025-12-01,5884,919,123284
4885,408,2025-01-01,1408,909,119035
4886,408,2025-02-01,1816,910,119442
4887,408,2025-03-01,2224,911,119849
4888,408,2025-04-01,2632,912,120256
4889,408,2025-05-01,3040,913,120663
4890,408,2025-06-01,3448,914,121070
4891,408,2025-07-01,3856,915,121477
4892,408,2025-08-01,4264,916,121884
4893,408,2025-09-01,4672,917,122291
4894,408,2025-10-01,5080,918,122698
4895,408,2025-11-01,5488,919,123105
4896,408,2025-12-01,5896,920,123512
4897,409,2025-01-01,1409,910,119252
4898,409,2025-02-01,1818,911,119660
4899,409,2025-03-01,2227,912,120068
4900,409,2025-04-01,2636,913,120476
4901,409,2025-05-01,3045,914,120884
4902,409,2025-06-01,3454,915,121292
4903,409,2025-07-01,3863,916,121700
4904,409,2025-08-01,4272,917,122108
4905,409,2025-09-01,4681,918,122516
4906,409,2025-10-01,5090,919,122924
4907,409,2025-11-01,5499,920,123332
4908,409,2025-12-01,5908,921,123740
4909,410,2025-01-01,1410,911,119469
4910,410,2025-02-01,1820,912,119878
4911,410,2025-03-01,2230,913,120287
4912,410,2025-04-01,2640,914,120696
4913,410,2025-05-01,3050,915,121105
4914,410,2025-06-01,3460,916,121514
4915,410,2025-07-01,3870,917,121923
4916,410,2025-08-01,4280,918,122332
4917,410,2025-09-01,4690,919,122741
4918,410,2025-10-01,5100,920,123150
4919,410,2025-11-01,5510,921,123559
4920,410,2025-12-01,5920,922,123968
4921,411,2025-01-01,1411,912,119686
4922,411,2025-02-01,1822,913,120096
4923,411,2025-03-01,2233,914,120506
4924,411,2025-04-01,2644,915,120916
4925,411,2025-05-01,3055,916,121326
4926,411,2025-06-01,3466,917,121736
4927,411,2025-07-01,3877,918,122146
4928,411,2025-08-01,4288,919,122556
4929,411,2025-09-01,4699,920,122966
4930,411,2025-10-01,5110,921,123376
4931,411,2025-11-01,5521,922,123786
4932,411,2025-12-01,5932,923,124196
4933,412,2025-01-01,1412,913,119903
4934,412,2025-02-01,1824,914,120314
4935,412,2025-03-01,2236,915,120725
4936,412,2025-04-01,2648,916,121136
4937,412,2025-05-01,3060,917,121547
4938,412,2025-06-01,3472,918,121958
4939,412,2025-07-01,3884,919,122369
4940,412,2025-08-01,4296,920,122780
4941,412,2025-09-01,4708,921,123191
4942,412,2025-10-01,5120,922,123602
4943,412,2025-11-01,5532,923,124013
4944,412,2025-12-01,5944,924,124424
4945,413,2025-01-01,1413,914,120120
4946,413,2025-02-01,1826,915,120532
4947,413,2025-03-01,2239,916,120944
4948,413,2025-04-01,2652,917,121356
4949,413,2025-05-01,3065,918,121768
4950,413,2025-06-01,3478,919,122180
4951,413,2025-07-01,3891,920,122592
4952,413,2025-08-01,4304,921,123004
4953,413,2025-09-01,4717,922,123416
4954,413,2025-10-01,5130,923,123828
4955,413,2025-11-01,5543,924,124240
4956,413,2025-12-01,5956,925,124652
4957,414,2025-01-01,1414,915,120337
4958,414,2025-02-01,1828,916,120750
4959,414,2025-03-01,2242,917,121163
4960,414,2025-04-01,2656,918,121576
4961,414,2025-05-01,3070,919,121989
4962,414,2025-06-01,3484,920,122402
4963,414,2025-07-01,3898,921,122815
4964,414,2025-08-01,4312,922,123228
4965,414,2025-09-01,4726,923,123641
4966,414,2025-10-01,5140,924,124054
4967,414,2025-11-01,5554,925,124467
4968,414,2025-12-01,5968,926,124880
4969,415,2025-01-01,1415,916,120554
4970,415,2025-02-01,1830,917,120968
4971,415,2025-03-01,2245,918,121382
4972,415,2025-04-01,2660,919,121796
4973,415,2025-05-01,3075,920,122210
4974,415,2025-06-01,3490,921,122624
4975,415,2025-07-01,3905,922,123038
4976,415,2025-08-01,4320,923,123452
4977,415,2025-09-01,4735,924,123866
4978,415,2025-10-01,5150,925,124280
4979,415,2025-11-01,5565,926,124694
4980,415,2025-12-01,5980,927,125108
4981,416,2025-01-01,1416,917,120771
4982,416,2025-02-01,1832,918,121186
4983,416,2025-03-01,2248,919,121601
4984,416,2025-04-01,2664,920,122016
4985,416,2025-05-01,3080,921,122431
4986,416,2025-06-01,3496,922,122846
4987,416,2025-07-01,3912,923,123261
4988,416,2025-08-01,4328,924,123676
4989,416,2025-09-01,4744,925,124091
4990,416,2025-10-01,5160,926,124506
4991,416,2025-11-01,5576,927,124921
4992,416,2025-12-01,5992,928,125336
4993,417,2025-01-01,1417,918,120988
4994,417,2025-02-01,1834,919,121404
4995,417,2025-03-01,2251,920,121820
4996,417,2025-04-01,2668,921,122236
4997,417,2025-05-01,3085,922,122652
4998,417,2025-06-01,3502,923,123068
4999,417,2025-07-01,3919,924,123484
5000,417,2025-08-01,4336,925,123900
5001,417,2025-09-01,4753,926,124316
5002,417,2025-10-01,5170,927,124732
5003,417,2025-11-01,5587,928,125148
5004,417,2025-12-01,6004,929,125564
5005,418,2025-01-01,1418,919,121205
5006,418,2025-02-01,1836,920,121622
5007,418,2025-03-01,2254,921,122039
5008,418,2025-04-01,2672,922,122456
5009,418,2025-05-01,3090,923,122873
5010,418,2025-06-01,3508,924,123290
5011,418,2025-07-01,3926,925,123707
5012,418,2025-08-01,4344,926,124124
5013,418,2025-09-01,4762,927,124541
5014,418,2025-10-01,5180,928,124958
5015,418,2025-11-01,5598,929,125375
5016,418,2025-12-01,6016,930,125792
5017,419,2025-01-01,1419,920,121422
5018,419,2025-02-01,1838,921,121840
5019,419,2025-03-01,2257,922,122258
5020,419,2025-04-01,2676,923,122676
5021,419,2025-05-01,3095,924,123094
5022,419,2025-06-01,3514,925,123512
5023,419,2025-07-01,3933,926,123930
5024,419,2025-08-01,4352,927,124348
5025,419,2025-09-01,4771,928,124766
5026,419,2025-10-01,5190,929,125184
5027,419,2025-11-01,5609,930,125602
5028,419,2025-12-01,6028,931,126020
5029,420,2025-01-01,1420,921,121639
5030,420,2025-02-01,1840,922,122058
5031,420,2025-03-01,2260,923,122477
5032,420,2025-04-01,2680,924,122896
5033,420,2025-05-01,3100,925,123315
5034,420,2025-06-01,3520,926,123734
5035,420,2025-07-01,3940,927,124153
5036,420,2025-08-01,4360,928,124572
5037,420,2025-09-01,4780,929,124991
5038,420,2025-10-01,5200,930,125410
5039,420,2025-11-01,5620,931,125829
5040,420,2025-12-01,6040,932,126248
5041,421,2025-01-01,1421,922,121856
5042,421,2025-02-01,1842,923,122276
5043,421,2025-03-01,2263,924,122696
5044,421,2025-04-01,2684,925,123116
5045,421,2025-05-01,3105,926,123536
5046,421,2025-06-01,3526,927,123956
5047,421,2025-07-01,3947,928,124376
5048,421,2025-08-01,4368,929,124796
5049,421,2025-09-01,4789,930,125216
5050,421,2025-10-01,5210,931,125636
5051,421,2025-11-01,5631,932,126056
5052,421,2025-12-01,6052,933,126476
5053,422,2025-01-01,1422,923,122073
5054,422,2025-02-01,1844,924,122494
5055,422,2025-03-01,2266,925,122915
5056,422,2025-04-01,2688,926,123336
5057,422,2025-05-01,3110,927,123757
5058,422,2025-06-01,3532,928,124178
5059,422,2025-07-01,3954,929,124599
5060,422,2025-08-01,4376,930,125020
5061,422,2025-09-01,4798,931,125441
5062,422,2025-10-01,5220,932,125862
5063,422,2025-11-01,5642,933,126283
5064,422,2025-12-01,6064,934,126704
5065,423,2025-01-01,1423,924,122290
5066,423,2025-02-01,1846,925,122712
5067,423,2025-03-01,2269,926,123134
5068,423,2025-04-01,2692,927,123556
5069,423,2025-05-01,3115,928,123978
5070,423,2025-06-01,3538,929,124400
5071,423,2025-07-01,3961,930,124822
5072,423,2025-08-01,4384,931,125244
5073,423,2025-09-01,4807,932,125666
5074,423,2025-10-01,5230,933,126088
5075,423,2025-11-01,5653,934,126510
5076,423,2025-12-01,6076,935,126932
5077,424,2025-01-01,1424,925,122507
5078,424,2025-02-01,1848,926,122930
5079,424,2025-03-01,2272,927,123353
5080,424,2025-04-01,2696,928,123776
5081,424,2025-05-01,3120,929,124199
5082,424,2025-06-01,3544,930,124622
5083,424,2025-07-01,3968,931,125045
5084,424,2025-08-01,4392,932,125468
5085,424,2025-09-01,4816,933,125891
5086,424,2025-10-01,5240,934,126314
5087,424,2025-11-01,5664,935,126737
5088,424,2025-12-01,6088,936,127160
5089,425,2025-01-01,1425,926,122724
5090,425,2025-02-01,1850,927,123148
5091,425,2025-03-01,2275,928,123572
5092,425,2025-04-01,2700,929,123996
5093,425,2025-05-01,3125,930,124420
5094,425,2025-06-01,3550,931,124844
5095,425,2025-07-01,3975,932,125268
5096,425,2025-08-01,4400,933,125692
5097,425,2025-09-01,4825,934,126116
5098,425,2025-10-01,5250,935,126540
5099,425,2025-11-01,5675,936,126964
5100,425,2025-12-01,6100,937,127388
5101,426,2025-01-01,1426,927,122941
5102,426,2025-02-01,1852,928,123366
5103,426,2025-03-01,2278,929,123791
5104,426,2025-04-01,2704,930,124216
5105,426,2025-05-01,3130,931,124641
5106,426,2025-06-01,3556,932,125066
5107,426,2025-07-01,3982,933,125491
5108,426,2025-08-01,4408,934,125916
5109,426,2025-09-01,4834,935,126341
5110,426,2025-10-01,5260,936,126766
5111,426,2025-11-01,5686,937,127191
5112,426,2025-12-01,6112,938,127616
5113,427,2025-01-01,1427,928,123158
5114,427,2025-02-01,1854,929,123584
5115,427,2025-03-01,2281,930,124010
5116,427,2025-04-01,2708,931,124436
5117,427,2025-05-01,3135,932,124862
5118,427,2025-06-01,3562,933,125288
5119,427,2025-07-01,3989,934,125714
5120,427,2025-08-01,4416,935,126140
5121,427,2025-09-01,4843,936,126566
5122,427,2025-10-01,5270,937,126992
5123,427,2025-11-01,5697,938,127418
5124,427,2025-12-01,6124,939,127844
5125,428,2025-01-01,1428,929,123375
5126,428,2025-02-01,1856,930,123802
5127,428,2025-03-01,2284,931,124229
5128,428,2025-04-01,2712,932,124656
5129,428,2025-05-01,3140,933,125083
5130,428,2025-06-01,3568,934,125510
5131,428,2025-07-01,3996,935,125937
5132,428,2025-08-01,4424,936,126364
5133,428,2025-09-01,4852,937,126791
5134,428,2025-10-01,5280,938,127218
5135,428,2025-11-01,5708,939,127645
5136,428,2025-12-01,6136,940,128072
5137,429,2025-01-01,1429,930,123592
5138,429,2025-02-01,1858,931,124020
5139,429,2025-03-01,2287,932,124448
5140,429,2025-04-01,2716,933,124876
5141,429,2025-05-01,3145,934,125304
5142,429,2025-06-01,3574,935,125732
5143,429,2025-07-01,4003,936,126160
5144,429,2025-08-01,4432,937,126588
5145,429,2025-09-01,4861,938,127016
5146,429,2025-10-01,5290,939,127444
5147,429,2025-11-01,5719,940,127872
5148,429,2025-12-01,6148,941,128300
5149,430,2025-01-01,1430,931,123809
5150,430,2025-02-01,1860,932,124238
5151,430,2025-03-01,2290,933,124667
5152,430,2025-04-01,2720,934,125096
5153,430,2025-05-01,3150,935,125525
5154,430,2025-06-01,3580,936,125954
5155,430,2025-07-01,4010,937,126383
5156,430,2025-08-01,4440,938,126812
5157,430,2025-09-01,4870,939,127241
5158,430,2025-10-01,5300,940,127670
5159,430,2025-11-01,5730,941,128099
5160,430,2025-12-01,6160,942,128528
5161,431,2025-01-01,1431,932,124026
5162,431,2025-02-01,1862,933,124456
5163,431,2025-03-01,2293,934,124886
5164,431,2025-04-01,2724,935,125316
5165,431,2025-05-01,3155,936,125746
5166,431,2025-06-01,3586,937,126176
5167,431,2025-07-01,4017,938,126606
5168,431,2025-08-01,4448,939,127036
5169,431,2025-09-01,4879,940,127466
5170,431,2025-10-01,5310,941,127896
5171,431,2025-11-01,5741,942,128326
5172,431,2025-12-01,6172,943,128756
5173,432,2025-01-01,1432,933,124243
5174,432,2025-02-01,1864,934,124674
5175,432,2025-03-01,2296,935,125105
5176,432,2025-04-01,2728,936,125536
5177,432,2025-05-01,3160,937,125967
5178,432,2025-06-01,3592,938,126398
5179,432,2025-07-01,4024,939,126829
5180,432,2025-08-01,4456,940,127260
5181,432,2025-09-01,4888,941,127691
5182,432,2025-10-01,5320,942,128122
5183,432,2025-11-01,5752,943,128553
5184,432,2025-12-01,6184,944,128984
5185,433,2025-01-01,1433,934,124460
5186,433,2025-02-01,1866,935,124892
5187,433,2025-03-01,2299,936,125324
5188,433,2025-04-01,2732,937,125756
5189,433,2025-05-01,3165,938,126188
5190,433,2025-06-01,3598,939,126620
5191,433,2025-07-01,4031,940,127052
5192,433,2025-08-01,4464,941,127484
5193,433,2025-09-01,4897,942,127916
5194,433,2025-10-01,5330,943,128348
5195,433,2025-11-01,5763,944,128780
5196,433,2025-12-01,6196,945,129212
5197,434,2025-01-01,1434,935,124677
5198,434,2025-02-01,1868,936,125110
5199,434,2025-03-01,2302,937,125543
5200,434,2025-04-01,2736,938,125976
5201,434,2025-05-01,3170,939,126409
5202,434,2025-06-01,3604,940,126842
5203,434,2025-07-01,4038,941,127275
5204,434,2025-08-01,4472,942,127708
5205,434,2025-09-01,4906,943,128141
5206,434,2025-10-01,5340,944,128574
5207,434,2025-11-01,5774,945,129007
5208,434,2025-12-01,6208,946,129440
5209,435,2025-01-01,1435,936,124894
5210,435,2025-02-01,1870,937,125328
5211,435,2025-03-01,2305,938,125762
5212,435,2025-04-01,2740,939,126196
5213,435,2025-05-01,3175,940,126630
5214,435,2025-06-01,3610,941,127064
5215,435,2025-07-01,4045,942,127498
5216,435,2025-08-01,4480,943,127932
5217,435,2025-09-01,4915,944,128366
5218,435,2025-10-01,5350,945,128800
5219,435,2025-11-01,5785,946,129234
5220,435,2025-12-01,6220,947,129668
5221,436,2025-01-01,1436,937,125111
5222,436,2025-02-01,1872,938,125546
5223,436,2025-03-01,2308,939,125981
5224,436,2025-04-01,2744,940,126416
5225,436,2025-05-01,3180,941,126851
5226,436,2025-06-01,3616,942,127286
5227,436,2025-07-01,4052,943,127721
5228,436,2025-08-01,4488,944,128156
5229,436,2025-09-01,4924,945,128591
5230,436,2025-10-01,5360,946,129026
5231,436,2025-11-01,5796,947,129461
5232,436,2025-12-01,6232,948,129896
5233,437,2025-01-01,1437,938,125328
5234,437,2025-02-01,1874,939,125764
5235,437,2025-03-01,2311,940,126200
5236,437,2025-04-01,2748,941,126636
5237,437,2025-05-01,3185,942,127072
5238,437,2025-06-01,3622,943,127508
5239,437,2025-07-01,4059,944,127944
5240,437,2025-08-01,4496,945,128380
5241,437,2025-09-01,4933,946,128816
5242,437,2025-10-01,5370,947,129252
5243,437,2025-11-01,5807,948,129688
5244,437,2025-12-01,6244,949,130124
5245,438,2025-01-01,1438,939,125545
5246,438,2025-02-01,1876,940,125982
5247,438,2025-03-01,2314,941,126419
5248,438,2025-04-01,2752,942,126856
5249,438,2025-05-01,3190,943,127293
5250,438,2025-06-01,3628,944,127730
5251,438,2025-07-01,4066,945,128167
5252,438,2025-08-01,4504,946,128604
5253,438,2025-09-01,4942,947,129041
5254,438,2025-10-01,5380,948,129478
5255,438,2025-11-01,5818,949,129915
5256,438,2025-12-01,6256,950,130352
5257,439,2025-01-01,1439,940,125762
5258,439,2025-02-01,1878,941,126200
5259,439,2025-03-01,2317,942,126638
5260,439,2025-04-01,2756,943,127076
5261,439,2025-05-01,3195,944,127514
5262,439,2025-06-01,3634,945,127952
5263,439,2025-07-01,4073,946,128390
5264,439,2025-08-01,4512,947,128828
5265,439,2025-09-01,4951,948,129266
5266,439,2025-10-01,5390,949,129704
5267,439,2025-11-01,5829,950,130142
5268,439,2025-12-01,6268,951,130580
5269,440,2025-01-01,1440,941,125979
5270,440,2025-02-01,1880,942,126418
5271,440,2025-03-01,2320,943,126857
5272,440,2025-04-01,2760,944,127296
5273,440,2025-05-01,3200,945,127735
5274,440,2025-06-01,3640,946,128174
5275,440,2025-07-01,4080,947,128613
5276,440,2025-08-01,4520,948,129052
5277,440,2025-09-01,4960,949,129491
5278,440,2025-10-01,5400,950,129930
5279,440,2025-11-01,5840,951,130369
5280,440,2025-12-01,6280,952,130808
5281,441,2025-01-01,1441,942,126196
5282,441,2025-02-01,1882,943,126636
5283,441,2025-03-01,2323,944,127076
5284,441,2025-04-01,2764,945,127516
5285,441,2025-05-01,3205,946,127956
5286,441,2025-06-01,3646,947,128396
5287,441,2025-07-01,4087,948,128836
5288,441,2025-08-01,4528,949,129276
5289,441,2025-09-01,4969,950,129716
5290,441,2025-10-01,5410,951,130156
5291,441,2025-11-01,5851,952,130596
5292,441,2025-12-01,6292,953,131036
5293,442,2025-01-01,1442,943,126413
5294,442,2025-02-01,1884,944,126854
5295,442,2025-03-01,2326,945,127295
5296,442,2025-04-01,2768,946,127736
5297,442,2025-05-01,3210,947,128177
5298,442,2025-06-01,3652,948,128618
5299,442,2025-07-01,4094,949,129059
5300,442,2025-08-01,4536,950,129500
5301,442,2025-09-01,4978,951,129941
5302,442,2025-10-01,5420,952,130382
5303,442,2025-11-01,5862,953,130823
5304,442,2025-12-01,6304,954,131264
5305,443,2025-01-01,1443,944,126630
5306,443,2025-02-01,1886,945,127072
5307,443,2025-03-01,2329,946,127514
5308,443,2025-04-01,2772,947,127956
5309,443,2025-05-01,3215,948,128398
5310,443,2025-06-01,3658,949,128840
5311,443,2025-07-01,4101,950,129282
5312,443,2025-08-01,4544,951,129724
5313,443,2025-09-01,4987,952,130166
5314,443,2025-10-01,5430,953,130608
5315,443,2025-11-01,5873,954,131050
5316,443,2025-12-01,6316,955,131492
5317,444,2025-01-01,1444,945,126847
5318,444,2025-02-01,1888,946,127290
5319,444,2025-03-01,2332,947,127733
5320,444,2025-04-01,2776,948,128176
5321,444,2025-05-01,3220,949,128619
5322,444,2025-06-01,3664,950,129062
5323,444,2025-07-01,4108,951,129505
5324,444,2025-08-01,4552,952,129948
5325,444,2025-09-01,4996,953,130391
5326,444,2025-10-01,5440,954,130834
5327,444,2025-11-01,5884,955,131277
5328,444,2025-12-01,6328,956,131720
5329,445,2025-01-01,1445,946,127064
5330,445,2025-02-01,1890,947,127508
5331,445,2025-03-01,2335,948,127952
5332,445,2025-04-01,2780,949,128396
5333,445,2025-05-01,3225,950,128840
5334,445,2025-06-01,3670,951,129284
5335,445,2025-07-01,4115,952,129728
5336,445,2025-08-01,4560,953,130172
5337,445,2025-09-01,5005,954,130616
5338,445,2025-10-01,5450,955,131060
5339,445,2025-11-01,5895,956,131504
5340,445,2025-12-01,6340,957,131948
5341,446,2025-01-01,1446,947,127281
5342,446,2025-02-01,1892,948,127726
5343,446,2025-03-01,2338,949,128171
5344,446,2025-04-01,2784,950,128616
5345,446,2025-05-01,3230,951,129061
5346,446,2025-06-01,3676,952,129506
5347,446,2025-07-01,4122,953,129951
5348,446,2025-08-01,4568,954,130396
5349,446,2025-09-01,5014,955,130841
5350,446,2025-10-01,5460,956,131286
5351,446,2025-11-01,5906,957,131731
5352,446,2025-12-01,6352,958,132176
5353,447,2025-01-01,1447,948,127498
5354,447,2025-02-01,1894,949,127944
5355,447,2025-03-01,2341,950,128390
5356,447,2025-04-01,2788,951,128836
5357,447,2025-05-01,3235,952,129282
5358,447,2025-06-01,3682,953,129728
5359,447,2025-07-01,4129,954,130174
5360,447,2025-08-01,4576,955,130620
5361,447,2025-09-01,5023,956,131066
5362,447,2025-10-01,5470,957,131512
5363,447,2025-11-01,5917,958,131958
5364,447,2025-12-01,6364,959,132404
5365,448,2025-01-01,1448,949,127715
5366,448,2025-02-01,1896,950,128162
5367,448,2025-03-01,2344,951,128609
5368,448,2025-04-01,2792,952,129056
5369,448,2025-05-01,3240,953,129503
5370,448,2025-06-01,3688,954,129950
5371,448,2025-07-01,4136,955,130397
5372,448,2025-08-01,4584,956,130844
5373,448,2025-09-01,5032,957,131291
5374,448,2025-10-01,5480,958,131738
5375,448,2025-11-01,5928,959,132185
5376,448,2025-12-01,6376,960,132632
5377,449,2025-01-01,1449,950,127932
5378,449,2025-02-01,1898,951,128380
5379,449,2025-03-01,2347,952,128828
5380,449,2025-04-01,2796,953,129276
5381,449,2025-05-01,3245,954,129724
5382,449,2025-06-01,3694,955,130172
5383,449,2025-07-01,4143,956,130620
5384,449,2025-08-01,4592,957,131068
5385,449,2025-09-01,5041,958,131516
5386,449,2025-10-01,5490,959,131964
5387,449,2025-11-01,5939,960,132412
5388,449,2025-12-01,6388,961,132860
5389,450,2025-01-01,1450,951,128149
5390,450,2025-02-01,1900,952,128598
5391,450,2025-03-01,2350,953,129047
5392,450,2025-04-01,2800,954,129496
5393,450,2025-05-01,3250,955,129945
5394,450,2025-06-01,3700,956,130394
5395,450,2025-07-01,4150,957,130843
5396,450,2025-08-01,4600,958,131292
5397,450,2025-09-01,5050,959,131741
5398,450,2025-10-01,5500,960,132190
5399,450,2025-11-01,5950,961,132639
5400,450,2025-12-01,6400,962,133088
5401,451,2025-01-01,1451,952,128366
5402,451,2025-02-01,1902,953,128816
5403,451,2025-03-01,2353,954,129266
5404,451,2025-04-01,2804,955,129716
5405,451,2025-05-01,3255,956,130166
5406,451,2025-06-01,3706,957,130616
5407,451,2025-07-01,4157,958,131066
5408,451,2025-08-01,4608,959,131516
5409,451,2025-09-01,5059,960,131966
5410,451,2025-10-01,5510,961,132416
5411,451,2025-11-01,5961,962,132866
5412,451,2025-12-01,6412,963,133316
5413,452,2025-01-01,1452,953,128583
5414,452,2025-02-01,1904,954,129034
5415,452,2025-03-01,2356,955,129485
5416,452,2025-04-01,2808,956,129936
5417,452,2025-05-01,3260,957,130387
5418,452,2025-06-01,3712,958,130838
5419,452,2025-07-01,4164,959,131289
5420,452,2025-08-01,4616,960,131740
5421,452,2025-09-01,5068,961,132191
5422,452,2025-10-01,5520,962,132642
5423,452,2025-11-01,5972,963,133093
5424,452,2025-12-01,6424,964,133544
5425,453,2025-01-01,1453,954,128800
5426,453,2025-02-01,1906,955,129252
5427,453,2025-03-01,2359,956,129704
5428,453,2025-04-01,2812,957,130156
5429,453,2025-05-01,3265,958,130608
5430,453,2025-06-01,3718,959,131060
5431,453,2025-07-01,4171,960,131512
5432,453,2025-08-01,4624,961,131964
5433,453,2025-09-01,5077,962,132416
5434,453,2025-10-01,5530,963,132868
5435,453,2025-11-01,5983,964,133320
5436,453,2025-12-01,6436,965,133772
5437,454,2025-01-01,1454,955,129017
5438,454,2025-02-01,1908,956,129470
5439,454,2025-03-01,2362,957,129923
5440,454,2025-04-01,2816,958,130376
5441,454,2025-05-01,3270,959,130829
5442,454,2025-06-01,3724,960,131282
5443,454,2025-07-01,4178,961,131735
5444,454,2025-08-01,4632,962,132188
5445,454,2025-09-01,5086,963,132641
5446,454,2025-10-01,5540,964,133094
5447,454,2025-11-01,5994,965,133547
5448,454,2025-12-01,6448,966,134000
5449,455,2025-01-01,1455,956,129234
5450,455,2025-02-01,1910,957,129688
5451,455,2025-03-01,2365,958,130142
5452,455,2025-04-01,2820,959,130596
5453,455,2025-05-01,3275,960,131050
5454,455,2025-06-01,3730,961,131504
5455,455,2025-07-01,4185,962,131958
5456,455,2025-08-01,4640,963,132412
5457,455,2025-09-01,5095,964,132866
5458,455,2025-10-01,5550,965,133320
5459,455,2025-11-01,6005,966,133774
5460,455,2025-12-01,6460,967,134228
5461,456,2025-01-01,1456,957,129451
